"timestamp","sensor.sigen_consumed_power","sensor.sigen_pv_power"
"2025-09-16T11:41:00.000Z","0.656","0"
"2025-09-16T11:42:00.000Z","0.692","0"
"2025-09-16T11:43:00.000Z","0.679","0"
"2025-09-16T11:44:00.000Z","0.659","0"
"2025-09-16T11:45:00.000Z","0.653","0"
"2025-09-16T11:46:00.000Z","0.67","0"
"2025-09-16T11:47:00.000Z","0.617","0"
"2025-09-16T11:48:00.000Z","0.656","0"
"2025-09-16T11:49:00.000Z","0.654","0"
"2025-09-16T11:50:00.000Z","0.638","0"
"2025-09-16T11:51:00.000Z","0.58","0"
"2025-09-16T11:52:00.000Z","0.633","0"
"2025-09-16T11:53:00.000Z","0.676","0"
"2025-09-16T11:54:00.000Z","0.675","0"
"2025-09-16T11:55:00.000Z","0.693","0"
"2025-09-16T11:56:00.000Z","0.678","0"
"2025-09-16T11:57:00.000Z","0.705","0"
"2025-09-16T11:58:00.000Z","0.705","0"
"2025-09-16T11:59:00.000Z","0.704","0"
"2025-09-16T12:00:00.000Z","0.672","0"
"2025-09-16T12:01:00.000Z","0.685","0"
"2025-09-16T12:02:00.000Z","0.669","0"
"2025-09-16T12:03:00.000Z","0.684","0"
"2025-09-16T12:04:00.000Z","0.748","0"
"2025-09-16T12:05:00.000Z","0.792","0"
"2025-09-16T12:06:00.000Z","0.734","0"
"2025-09-16T12:07:00.000Z","0.707","0"
"2025-09-16T12:08:00.000Z","0.731","0"
"2025-09-16T12:09:00.000Z","0.734","0"
"2025-09-16T12:10:00.000Z","0.715","0"
"2025-09-16T12:11:00.000Z","0.719","0"
"2025-09-16T12:12:00.000Z","0.738","0"
"2025-09-16T12:13:00.000Z","0.72","0"
"2025-09-16T12:14:00.000Z","0.74","0"
"2025-09-16T12:15:00.000Z","0.722","0"
"2025-09-16T12:16:00.000Z","0.722","0"
"2025-09-16T12:17:00.000Z","0.721","0"
"2025-09-16T12:18:00.000Z","0.722","0"
"2025-09-16T12:19:00.000Z","0.718","0"
"2025-09-16T12:20:00.000Z","0.829","0"
"2025-09-16T12:21:00.000Z","0.787","0"
"2025-09-16T12:22:00.000Z","0.739","0"
"2025-09-16T12:23:00.000Z","0.728","0"
"2025-09-16T12:24:00.000Z","0.726","0"
"2025-09-16T12:25:00.000Z","0.729","0"
"2025-09-16T12:26:00.000Z","0.678","0"
"2025-09-16T12:27:00.000Z","0.684","0"
"2025-09-16T12:28:00.000Z","0.676","0"
"2025-09-16T12:29:00.000Z","0.676","0"
"2025-09-16T12:30:00.000Z","0.674","0"
"2025-09-16T12:31:00.000Z","0.676","0"
"2025-09-16T12:32:00.000Z","0.689","0"
"2025-09-16T12:33:00.000Z","0.679","0"
"2025-09-16T12:34:00.000Z","0.678","0"
"2025-09-16T12:35:00.000Z","0.687","0"
"2025-09-16T12:36:00.000Z","0.753","0"
"2025-09-16T12:37:00.000Z","0.718","0"
"2025-09-16T12:38:00.000Z","0.588","0"
"2025-09-16T12:39:00.000Z","0.59","0"
"2025-09-16T12:40:00.000Z","0.584","0"
"2025-09-16T12:41:00.000Z","0.601","0"
"2025-09-16T12:42:00.000Z","0.591","0"
"2025-09-16T12:43:00.000Z","0.601","0"
"2025-09-16T12:44:00.000Z","0.599","0"
"2025-09-16T12:45:00.000Z","0.615","0"
"2025-09-16T12:46:00.000Z","0.635","0"
"2025-09-16T12:47:00.000Z","0.624","0"
"2025-09-16T12:48:00.000Z","0.636","0"
"2025-09-16T12:49:00.000Z","0.65","0"
"2025-09-16T12:50:00.000Z","0.64","0"
"2025-09-16T12:51:00.000Z","0.637","0"
"2025-09-16T12:52:00.000Z","0.693","0"
"2025-09-16T12:53:00.000Z","0.72","0"
"2025-09-16T12:54:00.000Z","0.641","0"
"2025-09-16T12:55:00.000Z","0.647","0"
"2025-09-16T12:56:00.000Z","0.647","0"
"2025-09-16T12:57:00.000Z","0.644","0"
"2025-09-16T12:58:00.000Z","0.635","0"
"2025-09-16T12:59:00.000Z","0.655","0"
"2025-09-16T13:00:00.000Z","0.639","0"
"2025-09-16T13:01:00.000Z","0.639","0"
"2025-09-16T13:02:00.000Z","0.638","0"
"2025-09-16T13:03:00.000Z","0.646","0"
"2025-09-16T13:04:00.000Z","0.638","0"
"2025-09-16T13:05:00.000Z","0.637","0"
"2025-09-16T13:06:00.000Z","0.641","0"
"2025-09-16T13:07:00.000Z","0.638","0"
"2025-09-16T13:08:00.000Z","0.694","0"
"2025-09-16T13:09:00.000Z","0.659","0"
"2025-09-16T13:10:00.000Z","0.594","0"
"2025-09-16T13:11:00.000Z","0.596","0"
"2025-09-16T13:12:00.000Z","0.588","0"
"2025-09-16T13:13:00.000Z","0.59","0"
"2025-09-16T13:14:00.000Z","0.586","0"
"2025-09-16T13:15:00.000Z","0.601","0"
"2025-09-16T13:16:00.000Z","0.581","0"
"2025-09-16T13:17:00.000Z","0.597","0"
"2025-09-16T13:18:00.000Z","0.588","0"
"2025-09-16T13:19:00.000Z","0.604","0"
"2025-09-16T13:20:00.000Z","0.587","0"
"2025-09-16T13:21:00.000Z","0.597","0"
"2025-09-16T13:22:00.000Z","0.586","0"
"2025-09-16T13:23:00.000Z","0.591","0"
"2025-09-16T13:24:00.000Z","0.656","0"
"2025-09-16T13:25:00.000Z","0.654","0"
"2025-09-16T13:26:00.000Z","0.589","0"
"2025-09-16T13:27:00.000Z","0.615","0"
"2025-09-16T13:28:00.000Z","0.627","0"
"2025-09-16T13:29:00.000Z","0.614","0"
"2025-09-16T13:30:00.000Z","0.643","0"
"2025-09-16T13:31:00.000Z","0.627","0"
"2025-09-16T13:32:00.000Z","0.635","0"
"2025-09-16T13:33:00.000Z","0.632","0"
"2025-09-16T13:34:00.000Z","0.641","0"
"2025-09-16T13:35:00.000Z","0.629","0"
"2025-09-16T13:36:00.000Z","0.634","0"
"2025-09-16T13:37:00.000Z","0.654","0"
"2025-09-16T13:38:00.000Z","0.636","0"
"2025-09-16T13:39:00.000Z","0.641","0"
"2025-09-16T13:40:00.000Z","0.72","0"
"2025-09-16T13:41:00.000Z","0.697","0"
"2025-09-16T13:42:00.000Z","0.639","0"
"2025-09-16T13:43:00.000Z","0.65","0"
"2025-09-16T13:44:00.000Z","0.65","0"
"2025-09-16T13:45:00.000Z","0.709","0"
"2025-09-16T13:46:00.000Z","0.733","0"
"2025-09-16T13:47:00.000Z","0.735","0"
"2025-09-16T13:48:00.000Z","0.749","0"
"2025-09-16T13:49:00.000Z","0.686","0"
"2025-09-16T13:50:00.000Z","0.698","0"
"2025-09-16T13:51:00.000Z","0.685","0"
"2025-09-16T13:52:00.000Z","0.688","0"
"2025-09-16T13:53:00.000Z","0.681","0"
"2025-09-16T13:54:00.000Z","0.692","0"
"2025-09-16T13:55:00.000Z","0.698","0"
"2025-09-16T13:56:00.000Z","0.74","0"
"2025-09-16T13:57:00.000Z","0.759","0"
"2025-09-16T13:58:00.000Z","0.69","0"
"2025-09-16T13:59:00.000Z","0.706","0"
"2025-09-16T14:00:00.000Z","0.68","0"
"2025-09-16T14:01:00.000Z","0.696","0"
"2025-09-16T14:02:00.000Z","0.684","0"
"2025-09-16T14:03:00.000Z","0.695","0"
"2025-09-16T14:04:00.000Z","0.682","0"
"2025-09-16T14:05:00.000Z","0.677","0"
"2025-09-16T14:06:00.000Z","0.679","0"
"2025-09-16T14:07:00.000Z","0.692","0"
"2025-09-16T14:08:00.000Z","0.724","0"
"2025-09-16T14:09:00.000Z","0.729","0"
"2025-09-16T14:10:00.000Z","0.715","0"
"2025-09-16T14:11:00.000Z","0.736","0"
"2025-09-16T14:12:00.000Z","0.799","0"
"2025-09-16T14:13:00.000Z","0.8","0"
"2025-09-16T14:14:00.000Z","0.734","0"
"2025-09-16T14:15:00.000Z","0.733","0"
"2025-09-16T14:16:00.000Z","0.735","0"
"2025-09-16T14:17:00.000Z","0.737","0"
"2025-09-16T14:18:00.000Z","0.734","0"
"2025-09-16T14:19:00.000Z","0.744","0"
"2025-09-16T14:20:00.000Z","0.735","0"
"2025-09-16T14:21:00.000Z","0.728","0"
"2025-09-16T14:22:00.000Z","0.736","0"
"2025-09-16T14:23:00.000Z","0.752","0"
"2025-09-16T14:24:00.000Z","0.725","0"
"2025-09-16T14:25:00.000Z","0.719","0"
"2025-09-16T14:26:00.000Z","0.718","0"
"2025-09-16T14:27:00.000Z","0.716","0"
"2025-09-16T14:28:00.000Z","0.764","0"
"2025-09-16T14:29:00.000Z","0.733","0"
"2025-09-16T14:30:00.000Z","0.665","0"
"2025-09-16T14:31:00.000Z","0.6","0"
"2025-09-16T14:32:00.000Z","0.576","0"
"2025-09-16T14:33:00.000Z","0.578","0"
"2025-09-16T14:34:00.000Z","0.578","0"
"2025-09-16T14:35:00.000Z","0.583","0"
"2025-09-16T14:36:00.000Z","0.574","0"
"2025-09-16T14:37:00.000Z","0.575","0"
"2025-09-16T14:38:00.000Z","0.573","0"
"2025-09-16T14:39:00.000Z","0.577","0"
"2025-09-16T14:40:00.000Z","0.574","0"
"2025-09-16T14:41:00.000Z","0.568","0"
"2025-09-16T14:42:00.000Z","0.578","0"
"2025-09-16T14:43:00.000Z","0.576","0"
"2025-09-16T14:44:00.000Z","0.655","0"
"2025-09-16T14:45:00.000Z","0.644","0"
"2025-09-16T14:46:00.000Z","0.584","0"
"2025-09-16T14:47:00.000Z","0.579","0"
"2025-09-16T14:48:00.000Z","0.601","0"
"2025-09-16T14:49:00.000Z","0.607","0"
"2025-09-16T14:50:00.000Z","0.612","0"
"2025-09-16T14:51:00.000Z","0.621","0"
"2025-09-16T14:52:00.000Z","0.627","0"
"2025-09-16T14:53:00.000Z","0.629","0"
"2025-09-16T14:54:00.000Z","0.627","0"
"2025-09-16T14:55:00.000Z","0.629","0"
"2025-09-16T14:56:00.000Z","0.628","0"
"2025-09-16T14:57:00.000Z","0.628","0"
"2025-09-16T14:58:00.000Z","0.629","0"
"2025-09-16T14:59:00.000Z","0.628","0"
"2025-09-16T15:00:00.000Z","0.704","0"
"2025-09-16T15:01:00.000Z","0.705","0"
"2025-09-16T15:02:00.000Z","0.637","0"
"2025-09-16T15:03:00.000Z","0.64","0"
"2025-09-16T15:04:00.000Z","0.636","0"
"2025-09-16T15:05:00.000Z","0.634","0"
"2025-09-16T15:06:00.000Z","0.636","0"
"2025-09-16T15:07:00.000Z","0.619","0"
"2025-09-16T15:08:00.000Z","0.575","0"
"2025-09-16T15:09:00.000Z","0.577","0"
"2025-09-16T15:10:00.000Z","0.574","0"
"2025-09-16T15:11:00.000Z","0.578","0"
"2025-09-16T15:12:00.000Z","0.568","0"
"2025-09-16T15:13:00.000Z","0.578","0"
"2025-09-16T15:14:00.000Z","0.581","0"
"2025-09-16T15:15:00.000Z","0.581","0"
"2025-09-16T15:16:00.000Z","0.647","0"
"2025-09-16T15:17:00.000Z","0.637","0"
"2025-09-16T15:18:00.000Z","0.576","0"
"2025-09-16T15:19:00.000Z","0.577","0"
"2025-09-16T15:20:00.000Z","0.576","0"
"2025-09-16T15:21:00.000Z","0.58","0"
"2025-09-16T15:22:00.000Z","0.575","0"
"2025-09-16T15:23:00.000Z","0.578","0"
"2025-09-16T15:24:00.000Z","0.577","0"
"2025-09-16T15:25:00.000Z","0.577","0"
"2025-09-16T15:26:00.000Z","0.577","0"
"2025-09-16T15:27:00.000Z","0.59","0"
"2025-09-16T15:28:00.000Z","0.6","0"
"2025-09-16T15:29:00.000Z","0.605","0"
"2025-09-16T15:30:00.000Z","0.613","0"
"2025-09-16T15:31:00.000Z","0.615","0"
"2025-09-16T15:32:00.000Z","0.676","0"
"2025-09-16T15:33:00.000Z","0.688","0"
"2025-09-16T15:34:00.000Z","0.625","0"
"2025-09-16T15:35:00.000Z","0.625","0"
"2025-09-16T15:36:00.000Z","0.629","0"
"2025-09-16T15:37:00.000Z","0.628","0"
"2025-09-16T15:38:00.000Z","0.63","0"
"2025-09-16T15:39:00.000Z","0.628","0"
"2025-09-16T15:40:00.000Z","0.704","0"
"2025-09-16T15:41:00.000Z","0.725","0"
"2025-09-16T15:42:00.000Z","0.728","0"
"2025-09-16T15:43:00.000Z","0.728","0"
"2025-09-16T15:44:00.000Z","0.736","0"
"2025-09-16T15:45:00.000Z","0.73","0"
"2025-09-16T15:46:00.000Z","0.716","0"
"2025-09-16T15:47:00.000Z","0.679","0"
"2025-09-16T15:48:00.000Z","0.737","0"
"2025-09-16T15:49:00.000Z","0.739","0"
"2025-09-16T15:50:00.000Z","0.677","0"
"2025-09-16T15:51:00.000Z","0.682","0"
"2025-09-16T15:52:00.000Z","0.679","0"
"2025-09-16T15:53:00.000Z","0.672","0"
"2025-09-16T15:54:00.000Z","0.673","0"
"2025-09-16T15:55:00.000Z","0.677","0"
"2025-09-16T15:56:00.000Z","0.675","0"
"2025-09-16T15:57:00.000Z","0.675","0"
"2025-09-16T15:58:00.000Z","0.674","0"
"2025-09-16T15:59:00.000Z","0.67","0"
"2025-09-16T16:00:00.000Z","0.669","0"
"2025-09-16T16:01:00.000Z","0.669","0"
"2025-09-16T16:02:00.000Z","0.669","0"
"2025-09-16T16:03:00.000Z","0.666","0"
"2025-09-16T16:04:00.000Z","0.73","0"
"2025-09-16T16:05:00.000Z","0.732","0"
"2025-09-16T16:06:00.000Z","0.681","0"
"2025-09-16T16:07:00.000Z","0.692","0"
"2025-09-16T16:08:00.000Z","0.699","0"
"2025-09-16T16:09:00.000Z","0.71","0"
"2025-09-16T16:10:00.000Z","0.716","0"
"2025-09-16T16:11:00.000Z","0.715","0"
"2025-09-16T16:12:00.000Z","0.721","0"
"2025-09-16T16:13:00.000Z","0.722","0"
"2025-09-16T16:14:00.000Z","0.716","0"
"2025-09-16T16:15:00.000Z","0.724","0"
"2025-09-16T16:16:00.000Z","0.72","0"
"2025-09-16T16:17:00.000Z","0.718","0"
"2025-09-16T16:18:00.000Z","0.718","0"
"2025-09-16T16:19:00.000Z","0.723","0"
"2025-09-16T16:20:00.000Z","0.787","0"
"2025-09-16T16:21:00.000Z","0.781","0"
"2025-09-16T16:22:00.000Z","0.718","0"
"2025-09-16T16:23:00.000Z","0.716","0"
"2025-09-16T16:24:00.000Z","0.712","0"
"2025-09-16T16:25:00.000Z","0.693","0"
"2025-09-16T16:26:00.000Z","0.643","0"
"2025-09-16T16:27:00.000Z","0.579","0"
"2025-09-16T16:28:00.000Z","0.578","0"
"2025-09-16T16:29:00.000Z","0.577","0"
"2025-09-16T16:30:00.000Z","0.58","0"
"2025-09-16T16:31:00.000Z","0.576","0"
"2025-09-16T16:32:00.000Z","0.577","0"
"2025-09-16T16:33:00.000Z","0.578","0"
"2025-09-16T16:34:00.000Z","0.577","0"
"2025-09-16T16:35:00.000Z","0.576","0"
"2025-09-16T16:36:00.000Z","0.656","0"
"2025-09-16T16:37:00.000Z","0.63","0"
"2025-09-16T16:38:00.000Z","0.577","0"
"2025-09-16T16:39:00.000Z","0.576","0"
"2025-09-16T16:40:00.000Z","0.575","0"
"2025-09-16T16:41:00.000Z","0.576","0"
"2025-09-16T16:42:00.000Z","0.575","0"
"2025-09-16T16:43:00.000Z","0.577","0"
"2025-09-16T16:44:00.000Z","0.578","0"
"2025-09-16T16:45:00.000Z","0.591","0"
"2025-09-16T16:46:00.000Z","0.61","0"
"2025-09-16T16:47:00.000Z","0.613","0"
"2025-09-16T16:48:00.000Z","0.619","0"
"2025-09-16T16:49:00.000Z","0.628","0"
"2025-09-16T16:50:00.000Z","0.63","0"
"2025-09-16T16:51:00.000Z","0.633","0"
"2025-09-16T16:52:00.000Z","0.698","0"
"2025-09-16T16:53:00.000Z","0.691","0"
"2025-09-16T16:54:00.000Z","0.632","0"
"2025-09-16T16:55:00.000Z","0.633","0"
"2025-09-16T16:56:00.000Z","0.632","0"
"2025-09-16T16:57:00.000Z","0.633","0"
"2025-09-16T16:58:00.000Z","0.631","0"
"2025-09-16T16:59:00.000Z","0.63","0"
"2025-09-16T17:00:00.000Z","0.69","0"
"2025-09-16T17:01:00.000Z","0.727","0"
"2025-09-16T17:02:00.000Z","0.723","0"
"2025-09-16T17:03:00.000Z","0.701","0"
"2025-09-16T17:04:00.000Z","0.669","0"
"2025-09-16T17:05:00.000Z","0.68","0"
"2025-09-16T17:06:00.000Z","0.651","0"
"2025-09-16T17:07:00.000Z","0.672","0"
"2025-09-16T17:08:00.000Z","0.743","0"
"2025-09-16T17:09:00.000Z","0.702","0"
"2025-09-16T17:10:00.000Z","0.647","0"
"2025-09-16T17:11:00.000Z","0.651","0"
"2025-09-16T17:12:00.000Z","0.659","0"
"2025-09-16T17:13:00.000Z","0.653","0"
"2025-09-16T17:14:00.000Z","0.671","0"
"2025-09-16T17:15:00.000Z","0.684","0"
"2025-09-16T17:16:00.000Z","0.643","0"
"2025-09-16T17:17:00.000Z","0.646","0"
"2025-09-16T17:18:00.000Z","0.687","0"
"2025-09-16T17:19:00.000Z","0.637","0"
"2025-09-16T17:20:00.000Z","0.678","0"
"2025-09-16T17:21:00.000Z","0.661","0"
"2025-09-16T17:22:00.000Z","0.657","0"
"2025-09-16T17:23:00.000Z","0.69","0"
"2025-09-16T17:24:00.000Z","0.765","0"
"2025-09-16T17:25:00.000Z","0.742","0"
"2025-09-16T17:26:00.000Z","0.67","0"
"2025-09-16T17:27:00.000Z","0.693","0"
"2025-09-16T17:28:00.000Z","0.685","0"
"2025-09-16T17:29:00.000Z","0.677","0"
"2025-09-16T17:30:00.000Z","0.718","0"
"2025-09-16T17:31:00.000Z","0.691","0"
"2025-09-16T17:32:00.000Z","0.687","0"
"2025-09-16T17:33:00.000Z","0.71","0"
"2025-09-16T17:34:00.000Z","0.713","0"
"2025-09-16T17:35:00.000Z","0.706","0"
"2025-09-16T17:36:00.000Z","0.707","0"
"2025-09-16T17:37:00.000Z","0.694","0"
"2025-09-16T17:38:00.000Z","0.818","0"
"2025-09-16T17:39:00.000Z","0.819","0"
"2025-09-16T17:40:00.000Z","0.873","0"
"2025-09-16T17:41:00.000Z","0.848","0"
"2025-09-16T17:42:00.000Z","0.751","0"
"2025-09-16T17:43:00.000Z","0.734","0"
"2025-09-16T17:44:00.000Z","0.765","0"
"2025-09-16T17:45:00.000Z","0.993","0"
"2025-09-16T17:46:00.000Z","1.381","0"
"2025-09-16T17:47:00.000Z","1.377","0"
"2025-09-16T17:48:00.000Z","1.383","0"
"2025-09-16T17:49:00.000Z","1.388","0"
"2025-09-16T17:50:00.000Z","1.379","0"
"2025-09-16T17:51:00.000Z","1.373","0"
"2025-09-16T17:52:00.000Z","1.408","0"
"2025-09-16T17:53:00.000Z","1.39","0"
"2025-09-16T17:54:00.000Z","1.383","0"
"2025-09-16T17:55:00.000Z","1.383","0"
"2025-09-16T17:56:00.000Z","1.454","0"
"2025-09-16T17:57:00.000Z","1.434","0"
"2025-09-16T17:58:00.000Z","1.367","0"
"2025-09-16T17:59:00.000Z","1.372","0"
"2025-09-16T18:00:00.000Z","1.429","0.045"
"2025-09-16T18:01:00.000Z","1.385","0.024"
"2025-09-16T18:02:00.000Z","1.391","0.032"
"2025-09-16T18:03:00.000Z","1.427","0.044"
"2025-09-16T18:04:00.000Z","1.462","0.067"
"2025-09-16T18:05:00.000Z","1.479","0.064"
"2025-09-16T18:06:00.000Z","1.49","0.055"
"2025-09-16T18:07:00.000Z","1.517","0.09"
"2025-09-16T18:08:00.000Z","1.532","0.102"
"2025-09-16T18:09:00.000Z","1.564","0.121"
"2025-09-16T18:10:00.000Z","1.546","0.126"
"2025-09-16T18:11:00.000Z","1.544","0.127"
"2025-09-16T18:12:00.000Z","1.656","0.128"
"2025-09-16T18:13:00.000Z","1.629","0.13"
"2025-09-16T18:14:00.000Z","1.572","0.131"
"2025-09-16T18:15:00.000Z","1.595","0.134"
"2025-09-16T18:16:00.000Z","1.562","0.136"
"2025-09-16T18:17:00.000Z","1.574","0.136"
"2025-09-16T18:18:00.000Z","1.559","0.137"
"2025-09-16T18:19:00.000Z","1.595","0.138"
"2025-09-16T18:20:00.000Z","1.572","0.139"
"2025-09-16T18:21:00.000Z","1.54","0.141"
"2025-09-16T18:22:00.000Z","1.518","0.144"
"2025-09-16T18:23:00.000Z","1.521","0.147"
"2025-09-16T18:24:00.000Z","1.439","0.149"
"2025-09-16T18:25:00.000Z","1.439","0.155"
"2025-09-16T18:26:00.000Z","1.46","0.159"
"2025-09-16T18:27:00.000Z","1.406","0.164"
"2025-09-16T18:28:00.000Z","1.526","0.166"
"2025-09-16T18:29:00.000Z","1.493","0.171"
"2025-09-16T18:30:00.000Z","1.442","0.176"
"2025-09-16T18:31:00.000Z","1.466","0.18"
"2025-09-16T18:32:00.000Z","1.455","0.185"
"2025-09-16T18:33:00.000Z","1.447","0.187"
"2025-09-16T18:34:00.000Z","1.455","0.193"
"2025-09-16T18:35:00.000Z","1.431","0.194"
"2025-09-16T18:36:00.000Z","1.411","0.199"
"2025-09-16T18:37:00.000Z","1.429","0.202"
"2025-09-16T18:38:00.000Z","1.426","0.207"
"2025-09-16T18:39:00.000Z","1.446","0.208"
"2025-09-16T18:40:00.000Z","1.446","0.213"
"2025-09-16T18:41:00.000Z","1.476","0.217"
"2025-09-16T18:42:00.000Z","1.453","0.22"
"2025-09-16T18:43:00.000Z","1.476","0.222"
"2025-09-16T18:44:00.000Z","1.551","0.226"
"2025-09-16T18:45:00.000Z","1.549","0.226"
"2025-09-16T18:46:00.000Z","1.477","0.231"
"2025-09-16T18:47:00.000Z","1.497","0.234"
"2025-09-16T18:48:00.000Z","1.503","0.236"
"2025-09-16T18:49:00.000Z","1.496","0.239"
"2025-09-16T18:50:00.000Z","1.509","0.242"
"2025-09-16T18:51:00.000Z","1.457","0.244"
"2025-09-16T18:52:00.000Z","1.46","0.246"
"2025-09-16T18:53:00.000Z","1.473","0.25"
"2025-09-16T18:54:00.000Z","1.484","0.255"
"2025-09-16T18:55:00.000Z","1.464","0.258"
"2025-09-16T18:56:00.000Z","1.469","0.263"
"2025-09-16T18:57:00.000Z","1.565","0.263"
"2025-09-16T18:58:00.000Z","1.553","0.264"
"2025-09-16T18:59:00.000Z","1.488","0.265"
"2025-09-16T19:00:00.000Z","1.55","0.267"
"2025-09-16T19:01:00.000Z","1.547","0.271"
"2025-09-16T19:02:00.000Z","1.947","0.272"
"2025-09-16T19:03:00.000Z","2.092","0.275"
"2025-09-16T19:04:00.000Z","2.057","0.279"
"2025-09-16T19:05:00.000Z","2.087","0.284"
"2025-09-16T19:06:00.000Z","2.088","0.285"
"2025-09-16T19:07:00.000Z","2.178","0.288"
"2025-09-16T19:08:00.000Z","2.233","0.293"
"2025-09-16T19:09:00.000Z","2.263","0.294"
"2025-09-16T19:10:00.000Z","2.437","0.298"
"2025-09-16T19:11:00.000Z","2.532","0.301"
"2025-09-16T19:12:00.000Z","2.618","0.305"
"2025-09-16T19:13:00.000Z","3.419","0.309"
"2025-09-16T19:14:00.000Z","5.124","0.308"
"2025-09-16T19:15:00.000Z","6.48","0.31"
"2025-09-16T19:16:00.000Z","5.207","0.313"
"2025-09-16T19:17:00.000Z","4.873","0.319"
"2025-09-16T19:18:00.000Z","2.583","0.32"
"2025-09-16T19:19:00.000Z","2.604","0.32"
"2025-09-16T19:20:00.000Z","2.614","0.328"
"2025-09-16T19:21:00.000Z","2.631","0.334"
"2025-09-16T19:22:00.000Z","2.619","0.339"
"2025-09-16T19:23:00.000Z","2.624","0.34"
"2025-09-16T19:24:00.000Z","2.664","0.34"
"2025-09-16T19:25:00.000Z","2.718","0.342"
"2025-09-16T19:26:00.000Z","2.72","0.345"
"2025-09-16T19:27:00.000Z","2.686","0.347"
"2025-09-16T19:28:00.000Z","2.703","0.345"
"2025-09-16T19:29:00.000Z","2.688","0.347"
"2025-09-16T19:30:00.000Z","2.675","0.346"
"2025-09-16T19:31:00.000Z","2.679","0.348"
"2025-09-16T19:32:00.000Z","4.016","0.35"
"2025-09-16T19:33:00.000Z","6.134","0.352"
"2025-09-16T19:34:00.000Z","3.751","0.354"
"2025-09-16T19:35:00.000Z","2.739","0.357"
"2025-09-16T19:36:00.000Z","3.223","0.362"
"2025-09-16T19:37:00.000Z","4.544","0.362"
"2025-09-16T19:38:00.000Z","5.048","0.364"
"2025-09-16T19:39:00.000Z","4.673","0.364"
"2025-09-16T19:40:00.000Z","3.317","0.366"
"2025-09-16T19:41:00.000Z","2.726","0.37"
"2025-09-16T19:42:00.000Z","2.73","0.378"
"2025-09-16T19:43:00.000Z","2.754","0.384"
"2025-09-16T19:44:00.000Z","2.742","0.394"
"2025-09-16T19:45:00.000Z","2.732","0.403"
"2025-09-16T19:46:00.000Z","2.729","0.407"
"2025-09-16T19:47:00.000Z","2.725","0.412"
"2025-09-16T19:48:00.000Z","2.79","0.418"
"2025-09-16T19:49:00.000Z","2.759","0.419"
"2025-09-16T19:50:00.000Z","2.715","0.417"
"2025-09-16T19:51:00.000Z","2.687","0.415"
"2025-09-16T19:52:00.000Z","2.704","0.432"
"2025-09-16T19:53:00.000Z","2.677","0.442"
"2025-09-16T19:54:00.000Z","2.664","0.447"
"2025-09-16T19:55:00.000Z","2.664","0.465"
"2025-09-16T19:56:00.000Z","2.657","0.483"
"2025-09-16T19:57:00.000Z","2.563","0.508"
"2025-09-16T19:58:00.000Z","2.529","0.53"
"2025-09-16T19:59:00.000Z","2.444","0.541"
"2025-09-16T20:00:00.000Z","2.188","0.555"
"2025-09-16T20:01:00.000Z","1.772","0.566"
"2025-09-16T20:02:00.000Z","1.76","0.566"
"2025-09-16T20:03:00.000Z","1.719","0.556"
"2025-09-16T20:04:00.000Z","1.793","0.552"
"2025-09-16T20:05:00.000Z","1.785","0.55"
"2025-09-16T20:06:00.000Z","1.715","0.56"
"2025-09-16T20:07:00.000Z","1.747","0.602"
"2025-09-16T20:08:00.000Z","1.741","0.603"
"2025-09-16T20:09:00.000Z","1.701","0.613"
"2025-09-16T20:10:00.000Z","1.71","0.642"
"2025-09-16T20:11:00.000Z","1.679","0.656"
"2025-09-16T20:12:00.000Z","1.705","0.659"
"2025-09-16T20:13:00.000Z","1.728","0.664"
"2025-09-16T20:14:00.000Z","1.73","0.709"
"2025-09-16T20:15:00.000Z","1.688","0.66"
"2025-09-16T20:16:00.000Z","1.761","0.655"
"2025-09-16T20:17:00.000Z","1.743","0.623"
"2025-09-16T20:18:00.000Z","1.777","0.539"
"2025-09-16T20:19:00.000Z","1.766","0.547"
"2025-09-16T20:20:00.000Z","1.79","0.574"
"2025-09-16T20:21:00.000Z","1.753","0.608"
"2025-09-16T20:22:00.000Z","1.689","0.626"
"2025-09-16T20:23:00.000Z","1.69","0.607"
"2025-09-16T20:24:00.000Z","1.69","0.582"
"2025-09-16T20:25:00.000Z","1.705","0.558"
"2025-09-16T20:26:00.000Z","1.74","0.543"
"2025-09-16T20:27:00.000Z","1.695","0.54"
"2025-09-16T20:28:00.000Z","1.699","0.527"
"2025-09-16T20:29:00.000Z","1.715","0.522"
"2025-09-16T20:30:00.000Z","1.716","0.521"
"2025-09-16T20:31:00.000Z","1.701","0.522"
"2025-09-16T20:32:00.000Z","1.727","0.526"
"2025-09-16T20:33:00.000Z","1.695","0.531"
"2025-09-16T20:34:00.000Z","1.819","0.55"
"2025-09-16T20:35:00.000Z","1.902","0.563"
"2025-09-16T20:36:00.000Z","1.839","0.57"
"2025-09-16T20:37:00.000Z","1.738","0.594"
"2025-09-16T20:38:00.000Z","1.709","0.611"
"2025-09-16T20:39:00.000Z","1.71","0.614"
"2025-09-16T20:40:00.000Z","1.72","0.652"
"2025-09-16T20:41:00.000Z","1.684","0.694"
"2025-09-16T20:42:00.000Z","1.672","0.692"
"2025-09-16T20:43:00.000Z","1.623","0.747"
"2025-09-16T20:44:00.000Z","1.629","0.799"
"2025-09-16T20:45:00.000Z","1.625","0.856"
