"timestamp","sensor.sigen_consumed_power","sensor.sigen_ess_charge_discharge_power","sensor.sigen_grid_sensor_export_power","sensor.sigen_grid_sensor_import_power","sensor.sigen_pv_power"
"2025-09-16T19:31:00.000Z","2.679",,,"2.327","0.348"
"2025-09-16T19:32:00.000Z","4.016",,,"3.669","0.35"
"2025-09-16T19:33:00.000Z","6.134",,,"5.774","0.352"
"2025-09-16T19:34:00.000Z","3.751",,,"3.314","0.354"
"2025-09-16T19:35:00.000Z","2.739",,,"2.388","0.357"
"2025-09-16T19:36:00.000Z","3.223",,,"2.933","0.362"
"2025-09-16T19:37:00.000Z","4.544",,,"4.106","0.362"
"2025-09-16T19:38:00.000Z","5.048",,,"4.78","0.364"
"2025-09-16T19:39:00.000Z","4.673",,,"4.28","0.364"
"2025-09-16T19:40:00.000Z","3.317",,,"2.929","0.366"
"2025-09-16T19:41:00.000Z","2.726",,,"2.351","0.37"
"2025-09-16T19:42:00.000Z","2.73",,,"2.355","0.378"
"2025-09-16T19:43:00.000Z","2.754",,,"2.367","0.384"
"2025-09-16T19:44:00.000Z","2.742",,,"2.35","0.394"
"2025-09-16T19:45:00.000Z","2.732",,,"2.33","0.403"
"2025-09-16T19:46:00.000Z","2.729",,,"2.317","0.407"
"2025-09-16T19:47:00.000Z","2.725",,,"2.318","0.412"
"2025-09-16T19:48:00.000Z","2.79",,,"2.369","0.418"
"2025-09-16T19:49:00.000Z","2.759",,,"2.347","0.419"
"2025-09-16T19:50:00.000Z","2.715",,,"2.294","0.417"
"2025-09-16T19:51:00.000Z","2.687",,,"2.27","0.415"
"2025-09-16T19:52:00.000Z","2.704",,,"2.275","0.432"
"2025-09-16T19:53:00.000Z","2.677",,,"2.233","0.442"
"2025-09-16T19:54:00.000Z","2.664",,,"2.214","0.447"
"2025-09-16T19:55:00.000Z","2.664",,,"2.209","0.465"
"2025-09-16T19:56:00.000Z","2.657",,,"2.165","0.483"
"2025-09-16T19:57:00.000Z","2.563",,,"2.05","0.508"
"2025-09-16T19:58:00.000Z","2.529",,,"1.995","0.53"
"2025-09-16T19:59:00.000Z","2.444",,,"1.892","0.541"
"2025-09-16T20:00:00.000Z","2.188",,,"1.634","0.555"
"2025-09-16T20:01:00.000Z","1.772",,,"1.205","0.566"
"2025-09-16T20:02:00.000Z","1.76",,,"1.193","0.566"
"2025-09-16T20:03:00.000Z","1.719",,,"1.162","0.556"
"2025-09-16T20:04:00.000Z","1.793",,,"1.244","0.552"
"2025-09-16T20:05:00.000Z","1.785",,,"1.236","0.55"
"2025-09-16T20:06:00.000Z","1.715",,,"1.152","0.56"
"2025-09-16T20:07:00.000Z","1.747",,,"1.146","0.602"
"2025-09-16T20:08:00.000Z","1.741",,,"1.137","0.603"
"2025-09-16T20:09:00.000Z","1.701",,,"1.089","0.613"
"2025-09-16T20:10:00.000Z","1.71",,,"1.071","0.642"
"2025-09-16T20:11:00.000Z","1.679",,,"1.015","0.656"
"2025-09-16T20:12:00.000Z","1.705",,,"1.058","0.659"
"2025-09-16T20:13:00.000Z","1.728",,,"1.065","0.664"
"2025-09-16T20:14:00.000Z","1.73",,,"1.016","0.709"
"2025-09-16T20:15:00.000Z","1.688",,,"1.046","0.66"
"2025-09-16T20:16:00.000Z","1.761",,,"1.097","0.655"
"2025-09-16T20:17:00.000Z","1.743",,,"1.121","0.623"
"2025-09-16T20:18:00.000Z","1.777",,,"1.24","0.539"
"2025-09-16T20:19:00.000Z","1.766",,,"1.223","0.547"
"2025-09-16T20:20:00.000Z","1.79",,,"1.214","0.574"
"2025-09-16T20:21:00.000Z","1.753",,,"1.143","0.608"
"2025-09-16T20:22:00.000Z","1.689",,,"1.056","0.626"
"2025-09-16T20:23:00.000Z","1.69",,,"1.082","0.607"
"2025-09-16T20:24:00.000Z","1.69",,,"1.108","0.582"
"2025-09-16T20:25:00.000Z","1.705",,,"1.137","0.558"
"2025-09-16T20:26:00.000Z","1.74",,,"1.178","0.543"
"2025-09-16T20:27:00.000Z","1.695",,,"1.152","0.54"
"2025-09-16T20:28:00.000Z","1.699",,,"1.186","0.527"
"2025-09-16T20:29:00.000Z","1.715",,,"1.189","0.522"
"2025-09-16T20:30:00.000Z","1.716",,,"1.201","0.521"
"2025-09-16T20:31:00.000Z","1.701",,,"1.174","0.522"
"2025-09-16T20:32:00.000Z","1.727",,,"1.199","0.526"
"2025-09-16T20:33:00.000Z","1.695",,,"1.16","0.531"
"2025-09-16T20:34:00.000Z","1.819",,,"1.271","0.55"
"2025-09-16T20:35:00.000Z","1.902",,,"1.337","0.563"
"2025-09-16T20:36:00.000Z","1.839",,,"1.28","0.57"
"2025-09-16T20:37:00.000Z","1.738",,,"1.143","0.594"
"2025-09-16T20:38:00.000Z","1.709",,,"1.099","0.611"
"2025-09-16T20:39:00.000Z","1.71",,,"1.096","0.614"
"2025-09-16T20:40:00.000Z","1.72",,,"1.059","0.652"
"2025-09-16T20:41:00.000Z","1.684",,,"0.992","0.694"
"2025-09-16T20:42:00.000Z","1.672",,,"0.973","0.692"
"2025-09-16T20:43:00.000Z","1.623",,,"0.871","0.747"
"2025-09-16T20:44:00.000Z","1.629",,,"0.822","0.799"
"2025-09-16T20:45:00.000Z","1.625",,,"0.772","0.856"
"2025-09-16T20:46:00.000Z","1.607",,,"0.644","0.971"
"2025-09-16T20:47:00.000Z","1.606",,,"0.496","1.11"
"2025-09-16T20:48:00.000Z","1.582",,,"0.391","1.193"
"2025-09-16T20:49:00.000Z","1.578",,,"0.317","1.27"
"2025-09-16T20:50:00.000Z","0.94",,"0.76","0.28","1.279"
"2025-09-16T20:51:00.000Z","0.506",,"0.733",,"1.251"
"2025-09-16T20:52:00.000Z","0.645",,"0.685",,"1.317"
"2025-09-16T20:53:00.000Z","0.59",,"0.713",,"1.31"
"2025-09-16T20:54:00.000Z","0.549",,"0.774",,"1.321"
"2025-09-16T20:55:00.000Z","0.547",,"0.758",,"1.304"
"2025-09-16T20:56:00.000Z","0.538",,"0.729",,"1.277"
"2025-09-16T20:57:00.000Z","0.552",,"0.776",,"1.317"
"2025-09-16T20:58:00.000Z","0.522",,"0.866",,"1.369"
"2025-09-16T20:59:00.000Z","0.556",,"0.86",,"1.42"
"2025-09-16T21:00:00.000Z","0.591",,"0.769",,"1.378"
"2025-09-16T21:01:00.000Z","0.546",,"0.886",,"1.446"
"2025-09-16T21:02:00.000Z","0.557",,"0.961",,"1.511"
"2025-09-16T21:03:00.000Z","0.567",,"0.951",,"1.509"
"2025-09-16T21:04:00.000Z","0.563",,"0.947",,"1.517"
"2025-09-16T21:05:00.000Z","0.558",,"0.962",,"1.518"
"2025-09-16T21:06:00.000Z","0.544",,"0.996",,"1.54"
"2025-09-16T21:07:00.000Z","0.535",,"1.051",,"1.574"
"2025-09-16T21:08:00.000Z","0.617",,"0.967",,"1.593"
"2025-09-16T21:09:00.000Z","0.592",,"1.016",,"1.603"
"2025-09-16T21:10:00.000Z","0.533",,"1.129",,"1.664"
"2025-09-16T21:11:00.000Z","0.531",,"1.203",,"1.731"
"2025-09-16T21:12:00.000Z","0.528",,"1.219",,"1.751"
"2025-09-16T21:13:00.000Z","0.508",,"1.298",,"1.813"
"2025-09-16T21:14:00.000Z","0.496",,"1.296",,"1.787"
"2025-09-16T21:15:00.000Z","0.517",,"1.257",,"1.774"
"2025-09-16T21:16:00.000Z","0.498",,"1.312",,"1.815"
"2025-09-16T21:17:00.000Z","0.5",,"1.33",,"1.826"
"2025-09-16T21:18:00.000Z","0.424",,"1.705",,"2.172"
"2025-09-16T21:19:00.000Z","0.409",,"2.154",,"2.563"
"2025-09-16T21:20:00.000Z","0.363",,"2.239",,"2.616"
"2025-09-16T21:21:00.000Z","0.375",,"2.273",,"2.637"
"2025-09-16T21:22:00.000Z","0.39",,"2.272",,"2.664"
"2025-09-16T21:23:00.000Z","0.402",,"2.298",,"2.7"
"2025-09-16T21:24:00.000Z","0.398",,"2.317",,"2.718"
"2025-09-16T21:25:00.000Z","0.368",,"2.377",,"2.748"
"2025-09-16T21:26:00.000Z","0.33",,"2.422",,"2.766"
"2025-09-16T21:27:00.000Z","0.343",,"2.448",,"2.792"
"2025-09-16T21:28:00.000Z","0.346",,"2.463",,"2.806"
"2025-09-16T21:29:00.000Z","0.299",,"2.538",,"2.84"
"2025-09-16T21:30:00.000Z","0.329",,"2.558",,"2.884"
"2025-09-16T21:31:00.000Z","0.315",,"2.548",,"2.874"
"2025-09-16T21:32:00.000Z","0.341",,"2.56",,"2.903"
"2025-09-16T21:33:00.000Z","0.374",,"2.612",,"2.997"
"2025-09-16T21:34:00.000Z","0.37",,"2.732",,"3.118"
"2025-09-16T21:35:00.000Z","0.328",,"2.893",,"3.237"
"2025-09-16T21:36:00.000Z","0.296",,"3.103",,"3.389"
"2025-09-16T21:37:00.000Z","0.279",,"3.265",,"3.539"
"2025-09-16T21:38:00.000Z","0.294",,"3.308",,"3.592"
"2025-09-16T21:39:00.000Z","0.258",,"3.52",,"3.766"
"2025-09-16T21:40:00.000Z","0.301",,"3.518",,"3.821"
"2025-09-16T21:41:00.000Z","0.309",,"3.542",,"3.853"
"2025-09-16T21:42:00.000Z","0.3",,"3.524",,"3.82"
"2025-09-16T21:43:00.000Z","0.27",,"3.592",,"3.864"
"2025-09-16T21:44:00.000Z","0.274",,"3.628",,"3.903"
"2025-09-16T21:45:00.000Z","0.263",,"3.67",,"3.937"
"2025-09-16T21:46:00.000Z","0.281",,"3.692",,"3.971"
"2025-09-16T21:47:00.000Z","0.279",,"3.729",,"4.009"
"2025-09-16T21:48:00.000Z","0.264",,"3.776",,"4.048"
"2025-09-16T21:49:00.000Z","0.25",,"3.827",,"4.069"
"2025-09-16T21:50:00.000Z","0.313",,"3.621",,"3.952"
"2025-09-16T21:51:00.000Z","0.368",,"3.288",,"3.654"
"2025-09-16T21:52:00.000Z","0.387",,"3.039",,"3.429"
"2025-09-16T21:53:00.000Z","0.379",,"2.975",,"3.363"
"2025-09-16T21:54:00.000Z","0.239",,"3.374",,"3.621"
"2025-09-16T21:55:00.000Z","0.229",,"3.894",,"4.111"
"2025-09-16T21:56:00.000Z","0.341",,"3.778",,"4.133"
"2025-09-16T21:57:00.000Z","0.383",,"3.525",,"3.874"
"2025-09-16T21:58:00.000Z","0.327",,"3.304",,"3.614"
"2025-09-16T21:59:00.000Z","0.33",,"3.183",,"3.515"
"2025-09-16T22:00:00.000Z","0.378",,"3.127",,"3.507"
"2025-09-16T22:01:00.000Z","0.323",,"3.211",,"3.544"
"2025-09-16T22:02:00.000Z","0.357",,"3.256",,"3.612"
"2025-09-16T22:03:00.000Z","0.308",,"3.315",,"3.611"
"2025-09-16T22:04:00.000Z","0.286",,"3.506",,"3.749"
"2025-09-16T22:05:00.000Z","0.25",,"4.112",,"4.356"
"2025-09-16T22:06:00.000Z","0.199",,"4.181",,"4.382"
"2025-09-16T22:07:00.000Z","0.147",,"4.267",,"4.409"
"2025-09-16T22:08:00.000Z","0.128",,"4.289",,"4.417"
"2025-09-16T22:09:00.000Z","0.123",,"4.309",,"4.43"
"2025-09-16T22:10:00.000Z","0.2",,"4.255",,"4.456"
"2025-09-16T22:11:00.000Z","0.162",,"4.309",,"4.468"
"2025-09-16T22:12:00.000Z","0.269",,"4.224",,"4.485"
"2025-09-16T22:13:00.000Z","0.229",,"4.27",,"4.492"
"2025-09-16T22:14:00.000Z","0.141",,"4.384",,"4.523"
"2025-09-16T22:15:00.000Z","0.174",,"4.366",,"4.549"
"2025-09-16T22:16:00.000Z","0.104",,"4.536",,"4.648"
"2025-09-16T22:17:00.000Z","0.148",,"4.644",,"4.793"
"2025-09-16T22:18:00.000Z","0.064",,"4.838",,"4.924"
"2025-09-16T22:19:00.000Z","0.054",,"4.927",,"4.978"
"2025-09-16T22:20:00.000Z","0.079",,"4.905",,"4.966"
"2025-09-16T22:21:00.000Z","0.033",,"4.956",,"5"
"2025-09-16T22:22:00.000Z","0.067",,"4.961",,"5.022"
"2025-09-16T22:23:00.000Z","0.075",,"4.934",,"5.024"
"2025-09-16T22:24:00.000Z","0.082",,"4.944",,"5.033"
"2025-09-16T22:25:00.000Z","0.12",,"4.953",,"5.063"
"2025-09-16T22:26:00.000Z","0.082",,"4.966",,"5.042"
"2025-09-16T22:27:00.000Z","0.133",,"4.931",,"5.052"
"2025-09-16T22:28:00.000Z","0.161",,"4.962",,"5.147"
"2025-09-16T22:29:00.000Z","0.159",,"4.962",,"5.105"
"2025-09-16T22:30:00.000Z","0.049",,"5.001",,"5.043"
"2025-09-16T22:31:00.000Z","0.048",,"5.001",,"5.049"
"2025-09-16T22:32:00.000Z","0.046",,"5",,"5.047"
"2025-09-16T22:33:00.000Z","0.079",,"4.999",,"5.071"
"2025-09-16T22:34:00.000Z","2.032",,"3.063",,"5.226"
"2025-09-16T22:35:00.000Z","2.628",,"2.812",,"5.438"
"2025-09-16T22:36:00.000Z","2.606",,"2.834",,"5.435"
"2025-09-16T22:37:00.000Z","2.572",,"2.895",,"5.465"
"2025-09-16T22:38:00.000Z","2.614",,"2.864",,"5.479"
"2025-09-16T22:39:00.000Z","2.561",,"2.926",,"5.489"
"2025-09-16T22:40:00.000Z","2.561",,"2.933",,"5.492"
"2025-09-16T22:41:00.000Z","2.521",,"2.976",,"5.497"
"2025-09-16T22:42:00.000Z","2.329",,"3.188",,"5.431"
"2025-09-16T22:43:00.000Z","0.077",,"5.001",,"5.081"
"2025-09-16T22:44:00.000Z","0.129",,"5.002",,"5.138"
"2025-09-16T22:45:00.000Z","0.122",,"5.003",,"5.104"
"2025-09-16T22:46:00.000Z","0.08",,"4.996",,"5.083"
"2025-09-16T22:47:00.000Z","0.099",,"4.998",,"5.097"
"2025-09-16T22:48:00.000Z","0.074",,"4.999",,"5.073"
"2025-09-16T22:49:00.000Z","0.075",,"5",,"5.075"
"2025-09-16T22:50:00.000Z","0.061",,"5.001",,"5.061"
"2025-09-16T22:51:00.000Z","0.052",,"4.998",,"5.049"
"2025-09-16T22:52:00.000Z","0.056",,"4.995",,"5.053"
"2025-09-16T22:53:00.000Z","0.044",,"5",,"5.043"
"2025-09-16T22:54:00.000Z","0.063",,"5.001",,"5.065"
"2025-09-16T22:55:00.000Z","0.067",,"4.999",,"5.069"
"2025-09-16T22:56:00.000Z","0.087",,"4.999",,"5.086"
"2025-09-16T22:57:00.000Z","0.072",,"5.003",,"5.074"
"2025-09-16T22:58:00.000Z","0.081",,"4.997",,"5.079"
"2025-09-16T22:59:00.000Z","0.086",,"5",,"5.086"
"2025-09-16T23:00:00.000Z","0.131",,"4.947",,"5.081"
"2025-09-16T23:01:00.000Z","0.14",,"5.001",,"5.146"
"2025-09-16T23:02:00.000Z","0.093",,"5.001",,"5.096"
"2025-09-16T23:03:00.000Z","0.091",,"5",,"5.09"
"2025-09-16T23:04:00.000Z","0.078",,"5.002",,"5.08"
"2025-09-16T23:05:00.000Z","0.101",,"4.999",,"5.1"
"2025-09-16T23:06:00.000Z","0.115",,"4.999",,"5.116"
"2025-09-16T23:07:00.000Z","0.106",,"4.998",,"5.103"
"2025-09-16T23:08:00.000Z","0.132",,"4.998",,"5.134"
"2025-09-16T23:09:00.000Z","0.142",,"4.996",,"5.137"
"2025-09-16T23:10:00.000Z","0.134",,"5.001",,"5.136"
"2025-09-16T23:11:00.000Z","0.153",,"4.999",,"5.152"
"2025-09-16T23:12:00.000Z","0.138",,"5.002",,"5.14"
"2025-09-16T23:13:00.000Z","0.132",,"4.998",,"5.129"
"2025-09-16T23:14:00.000Z","0.136",,"4.998",,"5.135"
"2025-09-16T23:15:00.000Z","0.131",,"4.998",,"5.127"
"2025-09-16T23:16:00.000Z","0.177",,"4.995",,"5.19"
"2025-09-16T23:17:00.000Z","0.179",,"5.004",,"5.166"
"2025-09-16T23:18:00.000Z","0.114",,"4.999",,"5.115"
"2025-09-16T23:19:00.000Z","0.115",,"5.001",,"5.115"
"2025-09-16T23:20:00.000Z","0.109",,"5.004",,"5.111"
"2025-09-16T23:21:00.000Z","0.121",,"4.996",,"5.121"
"2025-09-16T23:22:00.000Z","0.136",,"5",,"5.136"
"2025-09-16T23:23:00.000Z","0.143",,"5.002",,"5.145"
"2025-09-16T23:24:00.000Z","0.128",,"4.998",,"5.128"
"2025-09-16T23:25:00.000Z","0.157",,"5.003",,"5.163"
"2025-09-16T23:26:00.000Z","0.131",,"5.002",,"5.131"
"2025-09-16T23:27:00.000Z","0.138",,"5.001",,"5.138"
"2025-09-16T23:28:00.000Z","0.103",,"4.999",,"5.101"
"2025-09-16T23:29:00.000Z","0.137",,"4.99",,"5.134"
"2025-09-16T23:30:00.000Z","2.592",,"3.001",,"5.678"
"2025-09-16T23:31:00.000Z","2.593",,"3.23",,"5.824"
"2025-09-16T23:32:00.000Z","2.635",,"3.198",,"5.831"
"2025-09-16T23:33:00.000Z","2.58",,"3.237",,"5.82"
"2025-09-16T23:34:00.000Z","2.528",,"3.32",,"5.851"
"2025-09-16T23:35:00.000Z","2.527",,"3.336",,"5.863"
"2025-09-16T23:36:00.000Z","2.514",,"3.351",,"5.863"
"2025-09-16T23:37:00.000Z","2.488",,"3.381",,"5.868"
"2025-09-16T23:38:00.000Z","2.511",,"3.376",,"5.886"
"2025-09-16T23:39:00.000Z","2.498",,"3.459",,"5.956"
"2025-09-16T23:40:00.000Z","2.496",,"3.472",,"5.966"
"2025-09-16T23:41:00.000Z","2.468",,"3.514",,"5.982"
"2025-09-16T23:42:00.000Z","2.456",,"3.492",,"5.947"
"2025-09-16T23:43:00.000Z","2.477",,"3.443",,"5.919"
"2025-09-16T23:44:00.000Z","2.436",,"3.493",,"5.933"
"2025-09-16T23:45:00.000Z","2.414",,"3.535",,"5.945"
"2025-09-16T23:46:00.000Z","0.612",,"4.756",,"5.282"
"2025-09-16T23:47:00.000Z","0.167",,"4.997",,"5.166"
"2025-09-16T23:48:00.000Z","0.21",,"4.999",,"5.216"
"2025-09-16T23:49:00.000Z","0.223",,"5.005",,"5.228"
"2025-09-16T23:50:00.000Z","0.188",,"5",,"5.188"
"2025-09-16T23:51:00.000Z","0.196",,"4.998",,"5.193"
"2025-09-16T23:52:00.000Z","0.194",,"4.999",,"5.194"
"2025-09-16T23:53:00.000Z","0.188",,"4.998",,"5.184"
"2025-09-16T23:54:00.000Z","0.185",,"4.997",,"5.183"
"2025-09-16T23:55:00.000Z","0.192",,"5.003",,"5.194"
"2025-09-16T23:56:00.000Z","0.192",,"4.998",,"5.19"
"2025-09-16T23:57:00.000Z","0.182",,"5.001",,"5.181"
"2025-09-16T23:58:00.000Z","0.161",,"5.001",,"5.161"
"2025-09-16T23:59:00.000Z","0.165",,"5",,"5.164"
"2025-09-17T00:00:00.000Z","0.172",,"5.002",,"5.178"
"2025-09-17T00:01:00.000Z","0.183",,"5.001",,"5.182"
"2025-09-17T00:02:00.000Z","0.16",,"5.001",,"5.159"
"2025-09-17T00:03:00.000Z","0.175",,"4.999",,"5.177"
"2025-09-17T00:04:00.000Z","0.216",,"4.999",,"5.224"
"2025-09-17T00:05:00.000Z","0.242",,"5.004",,"5.231"
"2025-09-17T00:06:00.000Z","0.175",,"5.001",,"5.176"
"2025-09-17T00:07:00.000Z","0.19",,"4.998",,"5.188"
"2025-09-17T00:08:00.000Z","0.191",,"5.001",,"5.191"
"2025-09-17T00:09:00.000Z","0.182",,"5.002",,"5.185"
"2025-09-17T00:10:00.000Z","0.171",,"5.001",,"5.172"
"2025-09-17T00:11:00.000Z","0.173",,"5",,"5.174"
"2025-09-17T00:12:00.000Z","0.175",,"5.001",,"5.176"
"2025-09-17T00:13:00.000Z","0.137",,"4.997",,"5.127"
"2025-09-17T00:14:00.000Z","0.124",,"5.001",,"5.126"
"2025-09-17T00:15:00.000Z","0.126",,"4.998",,"5.125"
"2025-09-17T00:16:00.000Z","0.125",,"4.999",,"5.124"
"2025-09-17T00:17:00.000Z","0.135",,"4.996",,"5.132"
"2025-09-17T00:18:00.000Z","0.125",,"4.999",,"5.121"
"2025-09-17T00:19:00.000Z","0.057",,"5",,"5.056"
"2025-09-17T00:20:00.000Z","0.122",,"4.997",,"5.122"
"2025-09-17T00:21:00.000Z","0.119",,"5.002",,"5.12"
"2025-09-17T00:22:00.000Z","0.075",,"4.998",,"5.072"
"2025-09-17T00:23:00.000Z","0.076",,"5.001",,"5.077"
"2025-09-17T00:24:00.000Z","0.057",,"5",,"5.056"
"2025-09-17T00:25:00.000Z","0.061",,"4.997",,"5.056"
"2025-09-17T00:26:00.000Z","0.06",,"4.997",,"5.058"
"2025-09-17T00:27:00.000Z","0.07",,"5",,"5.071"
"2025-09-17T00:28:00.000Z","0.07",,"4.999",,"5.071"
"2025-09-17T00:29:00.000Z","0.074",,"5.001",,"5.075"
"2025-09-17T00:30:00.000Z","0.075",,"4.997",,"5.069"
"2025-09-17T00:31:00.000Z","0.085",,"4.999",,"5.084"
"2025-09-17T00:32:00.000Z","0.085",,"5",,"5.086"
"2025-09-17T00:33:00.000Z","0.09",,"4.999",,"5.089"
"2025-09-17T00:34:00.000Z","0.087",,"4.999",,"5.089"
"2025-09-17T00:35:00.000Z","0.09",,"5.001",,"5.089"
"2025-09-17T00:36:00.000Z","0.145",,"5.001",,"5.168"
"2025-09-17T00:37:00.000Z","0.139",,"5.001",,"5.13"
"2025-09-17T00:38:00.000Z","0.076",,"5",,"5.074"
"2025-09-17T00:39:00.000Z","0.087",,"5.001",,"5.089"
"2025-09-17T00:40:00.000Z","0.095",,"5.001",,"5.099"
"2025-09-17T00:41:00.000Z","0.104",,"4.997",,"5.103"
"2025-09-17T00:42:00.000Z","0.099",,"5",,"5.099"
"2025-09-17T00:43:00.000Z","0.108",,"4.999",,"5.106"
"2025-09-17T00:44:00.000Z","0.111",,"5",,"5.11"
"2025-09-17T00:45:00.000Z","0.091",,"5.001",,"5.093"
"2025-09-17T00:46:00.000Z","0.084",,"5.001",,"5.084"
"2025-09-17T00:47:00.000Z","0.08",,"4.999",,"5.079"
"2025-09-17T00:48:00.000Z","0.076",,"4.998",,"5.074"
"2025-09-17T00:49:00.000Z","0.08",,"4.999",,"5.078"
"2025-09-17T00:50:00.000Z","0.089",,"4.998",,"5.088"
"2025-09-17T00:51:00.000Z","0.084",,"5",,"5.082"
"2025-09-17T00:52:00.000Z","0.161",,"4.998",,"5.17"
"2025-09-17T00:53:00.000Z","0.149",,"5.001",,"5.139"
"2025-09-17T00:54:00.000Z","0.088",,"5",,"5.086"
"2025-09-17T00:55:00.000Z","0.087",,"4.997",,"5.086"
"2025-09-17T00:56:00.000Z","0.067",,"5.001",,"5.064"
"2025-09-17T00:57:00.000Z","0.055",,"5.002",,"5.057"
"2025-09-17T00:58:00.000Z","0.029",,"5.002",,"5.029"
"2025-09-17T00:59:00.000Z","0.028",,"5",,"5.03"
"2025-09-17T01:00:00.000Z","0.047",,"5.003",,"5.048"
"2025-09-17T01:01:00.000Z","0.04",,"4.998",,"5.036"
"2025-09-17T01:02:00.000Z","0.027",,"5.001",,"5.029"
"2025-09-17T01:03:00.000Z","0.028",,"4.999",,"5.028"
"2025-09-17T01:04:00.000Z","0.034",,"5",,"5.033"
"2025-09-17T01:05:00.000Z","0.035",,"4.998",,"5.033"
"2025-09-17T01:06:00.000Z","0.04",,"4.998",,"5.039"
"2025-09-17T01:07:00.000Z","0.042",,"4.999",,"5.04"
"2025-09-17T01:08:00.000Z","0.079",,"5.001",,"5.109"
"2025-09-17T01:09:00.000Z","0.096",,"5.003",,"5.08"
"2025-09-17T01:10:00.000Z","0.033",,"5.002",,"5.033"
"2025-09-17T01:11:00.000Z","0.002",,"4.999",,"5"
"2025-09-17T01:12:00.000Z","-0.011",,"4.997",,"4.986"
"2025-09-17T01:13:00.000Z","-0.005",,"5",,"4.998"
"2025-09-17T01:14:00.000Z","0.013",,"4.998",,"5.012"
"2025-09-17T01:15:00.000Z","0.026",,"5.002",,"5.025"
"2025-09-17T01:16:00.000Z","0.044",,"4.997",,"5.043"
"2025-09-17T01:17:00.000Z","0.048",,"5",,"5.047"
"2025-09-17T01:18:00.000Z","0.052",,"5",,"5.052"
"2025-09-17T01:19:00.000Z","0.049",,"4.999",,"5.049"
"2025-09-17T01:20:00.000Z","0.06",,"5.001",,"5.065"
"2025-09-17T01:21:00.000Z","0.079",,"5.002",,"5.082"
"2025-09-17T01:22:00.000Z","0.078",,"4.999",,"5.076"
"2025-09-17T01:23:00.000Z","0.081",,"5",,"5.083"
"2025-09-17T01:24:00.000Z","0.116",,"4.997",,"5.114"
"2025-09-17T01:25:00.000Z","0.131",,"5",,"5.132"
"2025-09-17T01:26:00.000Z","0.076",,"5.002",,"5.077"
"2025-09-17T01:27:00.000Z","0.07",,"5.001",,"5.071"
"2025-09-17T01:28:00.000Z","0.077",,"4.999",,"5.075"
"2025-09-17T01:29:00.000Z","0.075",,"5",,"5.075"
"2025-09-17T01:30:00.000Z","0.074",,"4.998",,"5.071"
"2025-09-17T01:31:00.000Z","0.077",,"4.99",,"5.071"
"2025-09-17T01:32:00.000Z","0.133",,"4.991",,"5.124"
"2025-09-17T01:33:00.000Z","0.132",,"5.002",,"5.135"
"2025-09-17T01:34:00.000Z","0.132",,"4.997",,"5.126"
"2025-09-17T01:35:00.000Z","0.109",,"5.001",,"5.112"
"2025-09-17T01:36:00.000Z","0.13",,"4.999",,"5.129"
"2025-09-17T01:37:00.000Z","0.132",,"4.997",,"5.129"
"2025-09-17T01:38:00.000Z","0.126",,"5.004",,"5.129"
"2025-09-17T01:39:00.000Z","0.107",,"4.998",,"5.105"
"2025-09-17T01:40:00.000Z","0.108",,"4.983",,"5.116"
"2025-09-17T01:41:00.000Z","0.143",,"4.999",,"5.134"
"2025-09-17T01:42:00.000Z","0.083",,"5.002",,"5.085"
"2025-09-17T01:43:00.000Z","0.082",,"5",,"5.082"
"2025-09-17T01:44:00.000Z","0.081",,"5",,"5.079"
"2025-09-17T01:45:00.000Z","0.082",,"4.999",,"5.078"
"2025-09-17T01:46:00.000Z","0.07",,"5.001",,"5.072"
"2025-09-17T01:47:00.000Z","0.043",,"5.001",,"5.045"
"2025-09-17T01:48:00.000Z","0.066",,"5.003",,"5.069"
"2025-09-17T01:49:00.000Z","0.064",,"5",,"5.065"
"2025-09-17T01:50:00.000Z","0.068",,"5.002",,"5.068"
"2025-09-17T01:51:00.000Z","0.053",,"5.001",,"5.054"
"2025-09-17T01:52:00.000Z","0.057",,"4.998",,"5.055"
"2025-09-17T01:53:00.000Z","0.054",,"5.002",,"5.055"
"2025-09-17T01:54:00.000Z","0.066",,"5",,"5.068"
"2025-09-17T01:55:00.000Z","0.067",,"4.999",,"5.068"
"2025-09-17T01:56:00.000Z","0.112",,"4.997",,"5.126"
"2025-09-17T01:57:00.000Z","0.134",,"5",,"5.114"
"2025-09-17T01:58:00.000Z","0.087",,"4.999",,"5.087"
"2025-09-17T01:59:00.000Z","0.089",,"4.999",,"5.087"
"2025-09-17T02:00:00.000Z","0.1",,"4.998",,"5.099"
"2025-09-17T02:01:00.000Z","0.105",,"5.004",,"5.108"
"2025-09-17T02:02:00.000Z","0.096",,"4.999",,"5.097"
"2025-09-17T02:03:00.000Z","0.089",,"4.998",,"5.087"
"2025-09-17T02:04:00.000Z","0.089",,"5.001",,"5.091"
"2025-09-17T02:05:00.000Z","0.093",,"5",,"5.092"
"2025-09-17T02:06:00.000Z","0.087",,"4.998",,"5.086"
"2025-09-17T02:07:00.000Z","0.08",,"4.998",,"5.076"
"2025-09-17T02:08:00.000Z","0.067",,"5",,"5.069"
"2025-09-17T02:09:00.000Z","0.039",,"5.005",,"5.042"
"2025-09-17T02:10:00.000Z","0.05",,"4.986",,"5.039"
"2025-09-17T02:11:00.000Z","0.03",,"4.998",,"5.02"
